batch_id,match_id,naive,lpo,perturber_share,volume,timing
100,3894547,0.42895799821002806,0.050251890762960605,0.09574468085106383,11,regular
101,3894547,0.504383889588366,0.2091183613982315,0.23809523809523808,10,late
103,3894547,0.22786369542191773,-0.12005917974926539,0.0797872340425532,26,strategic
104,3894547,0.0841027903125244,-0.24288394487348705,0.07718120805369127,60,strategic
105,3894547,0.6187198316289495,0.4079833165323828,0.184,40,regular
106,3894548,0.4583767013538272,0.29067141316792605,0.17222222222222222,42,regular
107,3894548,0.21227630628209826,-0.11921563835263019,0.1791044776119403,20,late
109,3894548,0.5367217361948398,0.07036983409872,0.06451612903225806,28,regular
110,3894548,0.2851843619504996,0.06746829398213908,0.2421875,29,late
112,3894549,0.2973427144118202,0.22797048299479636,0.15060240963855423,41,regular
113,3894549,0.5435743478621593,0.4845418699555617,0.24096385542168675,37,regular
114,3894549,0.3945116843138229,-0.05770995510477002,0.20666666666666667,66,strategic
116,3894549,0.2543586439384818,0.12748292181921775,0.08653846153846154,35,regular
118,3894550,0.3010243261438613,0.16249299297082478,0.04639175257731959,18,strategic
119,3894550,0.1609786728551807,-0.18644998998738904,0.08235294117647059,25,strategic
120,3894550,0.7338881314425127,0.22473765548340238,0.21428571428571427,19,regular
122,3894550,0.019125404151705983,-0.023699432296489128,0.13636363636363635,43,regular
124,3894551,0.6843920188479243,-0.04357259248099222,0.10666666666666667,36,regular
125,3894551,-0.02556379790700496,-0.2687891656618119,0.07228915662650602,36,regular
127,3894551,0.3283677528297668,0.13135571734484697,0.15816326530612246,45,strategic
128,3894551,0.24496812195397527,0.01693134419798444,0.14049586776859505,31,regular
129,3894552,0.4879668309410457,0.35283276939136543,0.17424242424242425,29,strategic
130,3894552,0.5356500379270974,0.09163411493919531,0.176056338028169,34,regular
131,3894552,0.6774959850460196,0.5178399249128437,0.11805555555555555,19,late
135,3894553,0.558216309798876,-0.06431177078112418,0.203125,31,regular
136,3894553,0.24466210688094958,0.07421894661892435,0.14035087719298245,26,regular
138,3894553,0.5637229699193841,0.4591665380559087,0.17543859649122806,47,strategic
139,3894553,0.40324176578120685,-0.05368798208601791,0.11711711711711711,48,regular
140,3894553,0.45772033679579427,-0.045384601832350276,0.14864864864864866,62,regular
141,3894554,0.7351291807277256,0.6252644305637359,0.13513513513513514,33,regular
142,3894554,0.3141221452510202,-0.14571638655065788,0.23214285714285715,53,regular
143,3894554,0.13913884001163082,-0.023425578580783944,0.05785123966942149,54,late
144,3894555,0.6020009944278152,0.5472422809579675,0.09444444444444444,38,strategic
145,3894555,0.12946244864856807,-0.044647086948105257,0.01875,33,regular
146,3894555,0.3688342944900955,0.005475466863769325,0.2,17,late
148,3894555,-0.01826205871421012,-0.14511602601400916,0.07407407407407407,46,regular
149,3894555,0.11979659663767638,-0.04323100549813128,0.05825242718446602,50,regular
151,3894556,0.49537059324078897,0.15142657655864683,0.11746987951807229,81,strategic
152,3894556,0.34282125922339235,0.16895605566469987,0.08582089552238806,55,strategic
153,3894556,0.2583384543896793,-0.03905061972384084,0.06338028169014084,57,regular
155,3894556,0.7284853330109815,0.5901798708657813,0.3142857142857143,15,regular
157,3894557,0.23232535191743506,0.029521300152593095,0.0625,13,regular
160,3894557,0.3058447352439945,-0.01086707791184397,0.2872340425531915,22,regular
163,3894558,0.26279041062802444,0.14067969687761675,0.1258741258741259,43,strategic
164,3894558,0.23828551401399636,0.08514564625620263,0.11764705882352941,84,regular
165,3894558,0.20705951288023808,-0.05183009622120983,0.051515151515151514,80,regular
167,3894558,0.8387343025971142,0.22739460715610593,0.46153846153846156,19,regular
168,3894558,0.31326447449614564,0.09267030948228229,0.029850746268656716,15,late
170,3894559,0.3993564240052538,-0.013231403100624078,0.05952380952380952,14,regular
171,3894559,0.46327095220249026,0.08929293848305621,0.21774193548387097,21,late
